com_id,com_name,capital,emp_num,addr
69452064,興隆水產有限公司(夯海鮮生鮮超市),29,10,新北市五股區五權路14號3樓
51456524,正官庄股份有限公司,16,100,台北市內湖區堤頂大道二段293號7樓
71967544,GetSport運動休閒館,107,\N,台中市中區成功路153號
435978,威盛電子股份有限公司,43,\N,新北市新店區中正路533號8樓
9630322,建鋁企業有限公司,264,\N,高雄市大寮區鳳屏二路161號
71959996,昇昇婦產科診所,48,\N,桃園市桃園區中山路986號1樓
9510187,崑碁電腦股份有限公司,7,80,台北市中正區八德路一段54號
69358339,龍兒精品百貨(vivaking),13,\N,台北市信義區虎林街66巷7號1樓
1262988,瑞興工業股份有限公司,56,180,桃園市龜山區大華里頂湖路51號(近長庚桃園分院)(林口工業區)
34481346,鑛逹工業有限公司,126,\N,台中市神岡區新興路71巷18號
69591410,亞欣醫美診所,9,20,台北市中山區民生東路一段14號2樓
50650374,台灣三軸科技有限公司(TAIWAN 3AXLE),114,28,台中市南屯區五權西路三段10巷88之1號(台中市精密機械科技創新園區)
51947339,財團法人礦工兒子教育基金會,9,\N,台北市中山區長安東路二段108號7樓700室
291401,強亞貿易股份有限公司,27,15,新北市三重區中正南路82號4樓
51302541,呈定企業有限公司,13,26,台北市信義區東興路39號6樓
2133988,車王電子股份有限公司,125,995,台中市大雅區中清路四段85號
50795692,傳安國際股份有限公司,43,\N,新北市新店區柴埕路60巷7之2號
69590190,林銀杏國際有限公司(林銀杏),38,70,新北市汐止區新台五路一段99號8樓之3
50655154,野菜村生技股份有限公司,260,12,高雄市前鎮區復興三路145號
536048,圓陵工業股份有限公司,20,160,新北市新莊區民安路387巷32號1樓
70672330,卡未子數位創意有限公司,20,10,新北市新莊區新北大道三段3號8F
72563262,四喜門有限公司,21,\N,新北市中和區安樂路48號
595024,南寶樹脂化學工廠股份有限公司,234,2900,台南市西港區南海里南海埔12號(營運總部)
71726992,吸引力服飾店,111,\N,台中市北區天津路二段128號
73074873,搜米資訊有限公司,109,12,台中市南區復興路二段87之7號
72192033,晴渼診所,16,\N,台北市內湖區內湖路一段667巷3號1樓
72566220,采醫智展股份有限公司,22,\N,新北市永和區中和路345號18樓之2
51583958,暐凱國際檢驗科技股份有限公司,16,80,台北市內湖區內湖路一段120巷15弄28號
943447,亞典資訊股份有限公司(總公司),215,\N,台南市中西區府前路二段36號3樓
9528496,河洛半導體股份有限公司,16,200,台北市內湖區瑞光路76巷18號4樓(內湖科技園區)
68857090,全鼎資訊股份有限公司,7,\N,台北市中正區青島東路5號5樓之5
72532131,沅容投資有限公司,10,\N,台北市松山區南京東路四段180號8樓之2
71601875,亦捷科際整合股份有限公司,30,\N,新北市泰山區南泰路1之1號 育成中心1樓108室
72460369,睿峯經營管理顧問有限公司,110,\N,台中市西區三民西路206號
49816593,成都川菜館 (成都美食有限公司)(成都美食婚宴會館),128,\N,台中市沙鹿區福德路1號
71060143,誠新國際開發股份有限公司,10,100,台北市松山區南京東路三段260號4樓
73075614,聚英交通科技股份有限公司,19,\N,新北市板橋區文新路28號4樓
72514867,台灣啟晟通訊科技有限公司,16,\N,台北市內湖區瑞光路413號(遠雄時代總部)
1770062,遠際股份有限公司,31,140,新北市林口區粉寮路一段116號
4911,日月光半導體製造股份有限公司(日月光)(中壢廠),49,\N,桃園市中壢區中華路一段550號
71961138,迪芬尼聲學科技股份有限公司,17,8000,台北市南港區三重路19之2、19之3號10樓
50036460,鼎泰豐電線電纜股份有限公司,53,\N,桃園市蘆竹區長榮路165號
73168685,惠柏國際顧問有限公司,113,\N,台中市西屯區市政北二路236號21樓A1
71722737,威森設計有限公司,91,\N,苗栗縣竹南鎮科專三路21號
8945059,台灣應用材料股份有限公司,61,\N,新竹市東區研發二路32號(新竹科學園區)
70023771,樂尼尼國際股份有限公司,48,400,桃園市桃園區大興西路二段6號17樓之1
9046,正文科技股份有限公司(Gemtek),68,1000,新竹縣湖口鄉中華路15之1號
153829,捷傲有限公司(ROYAL JET),39,30,新北市瑞芳區頂坪路95號(瑞芳工業區)
69591437,亦森有限公司,64,\N,新竹縣竹北市新工六路120號
69392280,日釺開發有限公司,53,\N,桃園市蘆竹區中圳街18巷7弄25號
51837228,佳榮泰國際實業有限公司,23,\N,新北市土城區學府路一段177號
70698935,松穎國際地產有限公司(J&L  SKYTREE CONDOMINIUM),113,\N,台中市西屯區市政路402號13樓之1
941264,亞炬企業股份有限公司,264,75,高雄市大寮區大有四街6號(大發工業區)
98322,和碩工程股份有限公司,64,40,新竹縣竹北市成功十二街28號11樓
9630014,律碁科技股份有限公司,8,25,台北市大同區民族西路126號5樓
68776952,康乾科技有限公司(Osun),38,\N,新北市汐止區福德一路72號14樓
50507288,同喬醫療體系(同喬),264,\N,高雄市大寮區鳳屏一路507號
69449919,海納廣告有限公司,48,\N,桃園市桃園區政光一街236號
51556694,併力科技股份有限公司,16,\N,台北市內湖區新湖三路196號4樓
2130668,福懋油脂股份有限公司,127,\N,台中市大肚區沙田路一段453號
414344,全景軟體股份有限公司,61,135,新竹市東區園區二路48號2樓(新竹科學園區)
69393669,立德電子股份有限公司,43,40000,新北市新店區寶橋路235巷138號8樓
72429909,德琳科技有限公司,208,20,嘉義縣水上鄉三和村頂寮1之3號
68003235,臺灣苗栗捲煙廠股份有限公司,92,170,苗栗縣後龍鎮埔頂里厝勝路205之22號
1346004,郭綜合醫院,215,\N,台南市中西區民生路二段22號
50546528,宏恩塑膠股份有限公司,155,\N,彰化縣芳苑鄉後寮村工區路33號(芳苑工業區)
48326693,崧貿實業股份有限公司,38,\N,新北市汐止區大同路三段196之5號4樓
2801126,憶聲電子股份有限公司,49,2000,桃園市中壢區中園路198號(中壢工業區)
50757012,凌成科技有限公司(VTEAM),111,\N,台中市北區育強街109號1樓
9626154,宇祥股份有限公司,21,20,新北市中和區景平路190號6樓之2
51563132,鴻運手工具股份有限公司,116,100,台中市大里區中興路一段2巷160號(177號隔壁間)
2002700,建漢科技股份有限公司,61,3000,新竹市東區園區三路99號(新竹科學園區)
520011,正崴精密工業股份有限公司,23,62000,新北市土城區中山路18號
2001332,華通電腦股份有限公司,53,4500,桃園市蘆竹區新莊村大新路814巷91號H10
72523319,台灣雨花石雲計算科技有限公司,9,200,台北市中山區中山北路三段47號3樓303
69649191,集智醫院管理顧問股份有限公司,11,10,台北市大安區基隆路二段172之1號18樓
70026016,"1111assessment【測試用】(九大職能星,測試)",10,\N,台北市松山區南京東路五段89號三樓(內湖科技園區)
69614533,黑鬍子牛排(Black Beard beefsteak),49,\N,桃園市中壢區新明路151號1樓
9991604,台灣通用磨坊股份有限公司General Mills Taiwan(綠巨人玉米粒、Häagen-Dazs),19,\N,新北市板橋區中山路一段156號8樓
71697033,富博科技股份有限公司,260,80,高雄市前鎮區復興四路12號6樓之10(高雄軟體科技園區)
6832,矽品精密工業股份有限公司,124,23000,台中市潭子區大豐路三段123號
8635977,佳凌科技股份有限公司(CALIN),124,850,台中市潭子區建國路24號(台中加工出口區)
36071400,福竝工業股份有限公司,33,180,新北市淡水區屯山里石頭厝14之37號
4092,凌群電腦股份有限公司,12,1000,台北市萬華區峨嵋街115號6樓
49785630,天心資訊開發股份有限公司(總公司),13,120,台北市信義區東興路51號10樓
8961514,【米塔集團：國際餐旅事業】米塔黑糖飲品、神田日式燒肉、集客茶館、米塔/洋朵/洋城義式品牌、米塔手感烘培、洋城石頭火鍋、千荷田鍋物專賣,\N,1000,暫不提供
3494,"中菲電腦股份有限公司(中菲, 中菲電腦, ddsc)",16,290,台北市內湖區行愛路151號
10341790,財團法人精密機械研究發展中心PMC(精機中心 PMC),113,250,台中市西屯區工業三十七路27號(台中工業區)
72455805,邁森科技股份有限公司,260,\N,高雄市前鎮區復興四路6號
2765005,大眾電腦股份有限公司,16,250,台北市內湖區陽光街300號8樓(內湖科技園區)
8962592,光陽工業股份有限公司,255,2500,高雄市三民區灣興街35號
71693359,香港商偉縱電子有限公司台灣分公司,260,\N,高雄市前鎮區中山二路2號18樓之1
72524252,潤鑫軟體有限公司,62,\N,新竹市北區盤石里竹光路139號(新竹科學園區)
1883302,中國醫藥大學附設醫院,111,\N,台中市北區育德路2號
71712283,資育股份有限公司,17,\N,台北市南港區三重路19之11號4樓(E棟)
72417984,得碩實業有限公司,262,\N,高雄市小港區松泰街90號
8945523,系微股份有限公司,9,500,台北市中山區民生東路二段161號12樓
1252476,同亨科技股份有限公司,71,500,新竹縣寶山鄉工業東九路30號4樓(新竹科學園區)
105388,奇偶科技股份有限公司,16,200,台北市內湖區內湖路一段246號9樓 (NASA大樓)  (內湖科技園區)(內湖科技園區)
73169081,宅神數位網股份有限公司,112,\N,台中市北屯區文心路四段955號25樓之1
9780424,群暉科技股份有限公司(Synology),19,650,新北市板橋區遠東路1號9樓
73151082,愛可信台灣軟體研發股份有限公司,9,\N,台北市中山區南京東路二段2號8樓
69627650,東頂科技股份有限公司,52,\N,桃園市楊梅區楊湖路一段773巷46弄39號1樓
72465479,"佰驟智能有限公司 BOZO INTELLIGENT CO., LTD.",50,12,桃園市平鎮區平東路一段178巷28號
435299,精誠資訊股份有限公司,16,2900,台北市內湖區瑞光路318號(內湖科技園區)
48380005,威強電工業電腦股份有限公司(IEI),38,480,新北市汐止區中興路29號
73140727,坂和企業有限公司,255,10,高雄市三民區本和街55號
51655492,鉅侖科技股份有限公司,270,80,高雄市岡山區岡山北路2巷51號
73154774,全正事業有限公司,21,10,新北市中和區板南路671號8樓
72527471,杰濶科技有限公司(Teguar Taiwan Ltd),38,35,新北市汐止區新台五路一段99號28樓之12
2786198,宏齊科技股份有限公司,63,600,新竹市香山區中華路五段522巷18號
36201335,和昌精密股份有限公司,251,200,台南市安定區安加里258之77號
50758505,英屬維京群島商祥茂光電科技股份有限公司,31,1400,新北市林口區工四路18號(林口工業區)
69627672,美商普威能源股份有限公司,16,\N,台北市內湖區安美街123號5樓
51051998,公旭實業股份有限公司,24,170,新北市樹林區俊英街84巷2號
50352971,忠明營造工程股份有限公司,9,60,台北市中山區松江路126號15樓
69588860,晶璽健康事業股份有限公司(晶璽健康館),114,100,台中市南屯區文心路一段521號7樓之5
69400843,台灣興勝半導體材料股份有限公司,252,\N,高雄市楠梓區加工區東七街16號(楠梓加工區)
10470259,立勝工業股份有限公司,17,29,台北市南港區南港路二段147號1樓
2788800,華星光通科技股份有限公司,49,650,桃園市中壢區合江路6號(中壢工業區)
3226842,台灣晶技股份有限公司,50,1000,桃園市平鎮區工業六路4號(平鎮工業區)
51743070,乒乓話網股份有限公司(YPCloud Inc)(YPCLoud),13,20,台北市信義區信義路五段5號6D-07
2786442,協欣金屬工業股份有限公司,54,400,桃園市大溪區南興里仁和路二段412號
61214,艾克爾國際科技股份有限公司(Amkor Technology Taiwan),55,18000,桃園市龍潭區中豐路高平段1號
68041,波若威科技股份有限公司,61,\N,新竹市東區工業東九路30號3樓(新竹科學園區)
72464337,皇喬集團_奇迹科技股份有限公司,113,\N,台中市西屯區市政北二路282號6樓
8635354,明新學校財團法人明新科技大學,69,\N,新竹縣新豐鄉新興路1號
70023811,佑勝光電股份有限公司,61,\N,新竹市東區科技五路2號4樓(新竹科學園區)
73158561,青松健康股份有限公司,116,\N,台中市大里區中投西路三段217號
69649214,德霖科技有限公司,27,\N,新北市三重區重新路三段3號3樓
9526626,圓基企業有限公司,51,\N,桃園市八德區瑞源街65號(介壽路二段)
67790982,偉興空調設備有限公司(大金空調),195,4,嘉義市東區興業東路242號
72530731,博正國際醫院_籌備處,253,\N,高雄市左營區博愛二路100號
48881928,台灣斯巴克環保工程股份有限公司,9,1000,台北市中山區民生東路二段176號10樓
130061,京元電子股份有限公司,61,8500,新竹市東區公道五路二段81號
50955775,財團法人國際合作發展基金會,14,100,台北市士林區天母西路62巷9號12樓
35867195,裕盛工業股份有限公司(裕隆集團關係企業),101,\N,苗栗縣三義鄉西湖村伯公坑40之5號
35995147,社團法人中華民國管理科學學會(管科會),7,90,台北市中正區羅斯福路一段4號13樓之1
48600044,暐誠國際驗證股份有限公司,16,40,台北市內湖區陽光街351號7樓(內湖科技園區)
73170265,恆大地產王有限公司,77,\N,宜蘭縣宜蘭市東村里女中路一段287號
50930215,潤泰創新國際股份有限公司,9,260,台北市中山區八德路二段308號11樓
50030759,財團法人全國認證基金會,33,90,新北市淡水區中正東路二段27號23樓
69622172,勤友光電股份有限公司,53,51,桃園市蘆竹區新南路一段305巷5弄1之3號3樓(南崁交流道特力屋後面)
50795154,德元營造股份有限公司,138,30,彰化縣和美鎮西美路132號
73174369,財團法人台中市私立本堂社會福利慈善基金會,117,\N,台中市霧峰區育成路28號
435084,產協企業股份有限公司,9,170,台北市中山區南京東路二段90號3樓
2130440,伸昌光電材料股份有限公司,50,60,桃園市平鎮區工業一路9號(平鎮工業區)
48880722,台灣歌爾泰克有限公司,16,70,台北市內湖區瑞光路421號7樓
1251645,立錡科技股份有限公司,64,550,新竹縣竹北市台元街8號14樓(台元科技園區)
2085004,逸昌科技股份有限公司,64,180,新竹縣竹北市新泰路35號4樓之1
9990294,羅因電子股份有限公司,\N,20,暫不提供
420387,萬海航運股份有限公司,9,900,台北市中山區松江路136號10樓
68948698,"翰尼斯企業有限公司(CAVEDU教育團隊,RobotKingdom機器人王國,翰吉,FUN School 放課後)",7,8,台北市中正區中華路二段165號
51455993,詮昇國際股份有限公司,38,500,新北市汐止區大同路一段237號10樓之8 (台灣科學園區)
71054707,佛教慈濟醫療財團法人,329,\N,花蓮縣花蓮市中央路三段707號
9528090,音圓國際股份有限公司,51,60,桃園市八德區和平路1125巷55號
69453211,嘉南電腦有限公司,64,38,新竹縣竹北市文興路一段63號
1815399,華薪資訊有限公司,9,\N,台北市中山區松江路206號12樓之2
315217,經貿聯網科技股份有限公司,16,200,台北市內湖區陽光街321巷56號3樓
151419,新鷹精器股份有限公司(日商),276,260,高雄市燕巢區四林路134號
8945109,臺北市私立達人女子高級中學(附設國中部),16,\N,台北市內湖區內湖路二段314號
9996337,富鉅資訊股份有限公司,11,25,台北市大安區信義路四段65號6樓（大安捷運站旁）
67003899,ServerBank力梭資訊(力梭資訊股份有限公司)(ServerBank),19,60,新北市板橋區文化路一段268號3樓
9515142,合麗實業有限公司(本公司主要營業項目為電子類產品製造、加工與組裝，公司現採用最先進技術及設備，專業製造電子線、電路板、),19,300,新北市板橋區信義路163巷1號4樓
205350,菁宸科技股份有限公司,113,\N,台中市西屯區河南東三街25號1樓
51445167,鴻磐國際股份有限公司,\N,\N,暫不提供
2185037,元欣科技有限公司,27,30,新北市三重區重新路四段97號23樓
8690108,仕揚科技股份有限公司,9,20,台北市中山區松江路206號4樓407室
69594114,飛川電通股份有限公司(947Plus 修手機),13,60,台北市信義區基隆路一段163號9樓之2
1340778,名恩資訊有限公司,49,\N,桃園市中壢區龍岡路三段212號
73138448,光雄長安醫院,270,146,高雄市岡山區岡山路380之1號
9780658,總源電腦有限公司,263,\N,高雄市鳳山區瑞竹路147號1樓
51690995,硬派精璽有限公司,216,\N,台南市東區北門路一段226號A10櫃位
1252793,創群科技股份有限公司,27,60,新北市三重區興德路92號16樓
2133854,振元資訊有限公司,49,9,桃園市中壢區國泰街10巷1號
410858,互邦科技股份有限公司,10,\N,台北市松山區八德路四段135號4樓之3
67039574,財團法人農漁會南區資訊中心,263,52,高雄市鳳山區中山西路316號4樓
72564597,麒翼實業有限公司,329,4,花蓮縣花蓮市榮正街134號
9990895,川武食品股份有限公司(大漢),30,90,新北市泰山區中港西路3之2號
72184053,順豐管理顧問有限公司,113,40,台中市西屯區惠來里市政路500號
48721217,宏元資通科技股份有限公司,16,\N,台北市內湖區內湖路一段629巷27弄4號1樓
50016977,民主進步黨,7,\N,台北市中正區北平東路30號10樓
583478,麗華行電競旗艦館(瑞鋒行)(麗華行電競旗艦館),10,28,台北市松山區光復北路28號
51743468,雋展科技股份有限公司,114,\N,台中市南屯區大進街一號3樓之1
52007294,承啟醫系股份有限公司,9,35,台北市中山區民權西路11號9樓之1
69616382,崴楷科技股份有限公司,270,\N,高雄市岡山區信中街456巷18之1
55317215,金球電腦系統有限公司(金球電腦系統有限公司JCCS),9,10,台北市中山區松江路3號3樓之1
69588947,獵網高手網路生活館,112,\N,台中市北屯區天津路四段3號
51800665,傑威科技有限公司,64,\N,新竹縣竹北市光明11路162號1樓
70025387,亞太全通科技有限公司,107,\N,台中市中區三民路二段42之1號8樓之1
9626642,國光電信網路有限公司,7,50,台北市中正區新生南路一段120巷3號1樓
50521563,銓盟工程有限公司,56,\N,桃園市龜山區楓樹里18鄰公華坑42之3(光華路二段)
51718649,弘倫通訊有限公司,119,8,台中市豐原區保康路62號
51720189,隨傳資訊有限公司,117,\N,台中市霧峰區吉峰里民生路393之22號
69418142,元偉企業股份有限公司,113,\N,台中市西屯區洛陽路160巷9號
48883952,星威通信科技有限公司,49,5,桃園市中壢區內厝里福祥路886號
9635942,祥立電信股份有限公司,263,\N,高雄市鳳山區文化西路160巷1號7樓
71960072,英法科技股份有限公司,264,\N,高雄市大寮區崇明街12號1樓
69108209,秉禾機電科技有限公司,140,10,彰化縣溪湖鎮彰水路四段309號
51746298,辰洸科技有限公司(TWILIGHT),27,13,新北市三重區重新路三段111號11樓之1
71486057,翊安電子股份有限公司,38,\N,新北市汐止區新台五路一段81號5樓之2
50947635,雷凱科技有限公司,115,\N,台中市太平區新平路三段152號
9515144,聯陞電信 網路科技股份有限公司,30,185,新北市泰山區中港南路318號
125649,力申電子股份有限公司,19,10,新北市板橋區翠華街6巷81號1樓
50167335,創宇新資科技股份有限公司,17,\N,台北市南港區南港路三段225號5樓之2
50517107,聯合電信工程股份有限公司,196,50,嘉義市西區世賢路三段218號
50952728,金球系統有限公司,21,15,新北市中和區中山路二段352號9樓
69100929,快訊機電工程有限公司,111,\N,台中市北區天祥街258號1樓
72047297,鉅鑫系統科技股份有限公司,\N,\N,暫不提供
71709455,立昌安防器材有限公司,176,5,雲林縣斗南鎮文化街51號
51730419,宏弘工程股份有限公司,57,\N,桃園市大園區中山北路248號
49617094,宏錡電信工程股份有限公司,267,183,高雄市仁武區竹東路155號
69599487,高通電信工程有限公司,264,\N,高雄市大寮區興中街95號
52170625,工富有限公司,267,7,高雄市仁武區永宏巷36之1號
9913401,介展電訊股份有限公司,16,29,台北市內湖區洲子街85號3樓之1
6944,達和環保服務股份有限公司,9,300,台北市中山區德惠街16之5號7樓
49827701,伯盛科技有限公司,129,\N,台中市龍井區龍社路2號
67784432,宥慶工程,198,\N,嘉義縣朴子市大同路281號
9630275,鴻信電信科技有限公司,255,6,高雄市三民區民孝路61號
68004709,友鑫科技有限公司,\N,\N,暫不提供
71705870,正勤企業社,91,4,苗栗縣竹南鎮環市路一段144之3號
70445559,宏昇通訊科技股份有限公司,91,\N,苗栗縣竹南鎮天祥街一段473巷5之1號
36057264,廣昇科技股份有限公司,264,\N,高雄市大寮區鳳林路四段553號
50958647,聯昇資訊科技有限公司,9,\N,台北市中山區建國北路三段93巷8號1樓
2875103,玖錡科技股份有限公司,20,20,新北市新莊區五工五路9號6樓(新北產業園區)
73177775,欣聯電信網路股份有限公司,63,15,新竹市香山區浸水里浸水街405巷64號
67983595,以叡科技股份有限公司,20,10,新北市新莊區新北大道三段7號5樓之3
51630274,翔凌科技電信有限公司,113,\N,台中市西屯區環中路三段126之2號
49617170,常舜電機股份有限公司,24,25,新北市樹林區民權街5號
9645126,宇揚資訊科技有限公司,259,9,高雄市苓雅區英明路240號
50030911,新元科技股份有限公司,61,100,新竹市東區中華路一段2巷159號
297443,家新科技有限公司,136,10,彰化縣彰化市崙平里平和十三街40號
3228676,宏福電纜工程股份有限公司,31,95,新北市林口區文化二路一段266號4樓之1
73195233,鑫漢達科技有限公司,19,5,新北市板橋區文聖街149巷28號1樓
48510197,樂清服務股份有限公司(Duskin),29,211,新北市五股區五權三路22號3樓(五股工業區)
50953849,傳捷科技有限公司,62,\N,新竹市北區武陵路271巷97號
3227589,世竣電信工程有限公司,\N,30,暫不提供
73173530,竣昇企業社,43,\N,新北市新店區新生街53號
73188744,咸豐科技有限公司,61,\N,新竹市東區長春街144號
69381456,創訊達科技有限公司,48,30,桃園市桃園區宏昌六街98之1號4樓
1253313,台隆節能科技股份有限公司,56,\N,桃園市龜山區文化村復興二路9巷19號
73178338,鴻慶通訊工程行,33,\N,新北市淡水區中正東路一段21巷35號右邊
72524568,禾順數位科技工程行,263,20,高雄市鳳山區文正路48號
50930052,中區科技工程股份有限公司,112,12,台中市北屯區陳平一街7號
73090461,瑞欣監視器企業社,259,\N,高雄市苓雅區福德一路251巷8號
125149,漢科系統科技股份有限公司,61,237,新竹市東區高峰路487號
2786396,貝登堡國際股份有限公司,13,190,台北市信義區光復南路495號8樓
51575512,恆達智能科技股份有限公司(Genese),264,70,高雄市大寮區大業街19號(大發工業區)
105338,友勁科技股份有限公司,16,600,台北市內湖區瑞湖街158號5樓
3225950,晟銘電子科技股份有限公司,16,\N,台北市內湖區民權東路六段27號2樓
9637366,佳王油壓工業有限公司,116,53,台中市大里區文心南路1267巷18號
2190900,偉詮電子股份有限公司,61,\N,新竹市東區工業東九路24號2樓(新竹科學園區)
69009,環隆科技股份有限公司,\N,550,暫不提供
50740053,好慶科技企業股份有限公司,9,1200,台北市中山區南京東路三段219號7樓
2185003,聯德電子股份有限公司,56,1000,桃園市龜山區科技一路69號(華亞科技園區)
51546071,韋僑科技股份有限公司,116,400,台中市大里區工業九路1號(大里工業區)
91792,群光電子股份有限公司(chicony) （群光）,27,34000,新北市三重區光復路二段69號
615379,展達通訊股份有限公司（群光集團關係企業）,27,1000,新北市三重區光復路二段69號22樓
3261,宏正自動科技股份有限公司,38,1700,新北市汐止區大同路二段125號3樓
68638945,M31 Technology Corporation_円星科技股份有限公司,64,\N,新竹縣竹北市台元一街1號14樓(台元科技園區)
8310063,德律科技股份有限公司,14,750,台北市士林區德行西路45號7樓
8370026,建準電機工業股份有限公司(SUNON),260,600,高雄市前鎮區新衙路296巷30號
1287546,洋銘科技股份有限公司,21,150,新北市中和區建一路176號18樓之2(遠東世紀廣場科學園區)
69444528,貝里斯商基電力能科技有限公司(貝里斯商基電力能科技有限公司台灣分公司),20,\N,新北市新莊區五權一路1號1樓之5(五股工業區)
7623,廣明光電股份有限公司(廣達關係企業),56,3500,桃園市龜山區文化二路188號3樓(華亞科技園區)
73151126,廣銨企業有限公司,10,10,台北市松山區市民大道六段139號5樓之26
413620,翊捷資訊股份有限公司,7,12,台北市中正區杭州南路一段8之1號4樓
51650674,冠緯電腦科技有限公司,254,\N,高雄市鼓山區博愛一路534號8樓之1
71485101,洋銘資訊股份有限公司,48,6,桃園市桃園區中正里守法路20號1樓
205362,光鼎電子股份有限公司,21,\N,新北市中和區建康路8號11樓
1095547,中強光電股份有限公司(中光電),61,\N,新竹市東區新竹科學工業園區力行路11號(新竹科學園區)
72572405,美商恩傑有限公司,23,\N,新北市土城區忠承路95號7樓(永寧科技園區)
69585545,薩摩亞商鳳之梧數位科技有限公司,113,\N,台中市西屯區朝富路213號3樓之9
51448683,PHOENIX TECHNOLOGIES LTD_美商鳳凰科技資訊股份有限公司台灣分公司,16,200,台北市內湖區瑞湖街88號7樓
72194643,香港商新魂資訊科技服務有限公司台灣分公司,16,30,台北市內湖區瑞光路258巷2號4樓之4(內湖科技園區)
498,新人類資訊科技股份有限公司,43,90,新北市新店區寶橋路188號5樓
68949153,達暉資訊有限公司(Luster),13,\N,台北市信義區基隆路二段189號14樓之10
68947524,一帆科技有限公司,13,50,台北市信義區文昌街316號5樓之3
50390393,奇豐資訊科技股份有限公司,253,\N,高雄市左營區裕誠路394號9樓
68991906,泛皓電子科技股份有限公司,10,35,台北市松山區敦化北路155巷9號5樓
9773380,晶通電子股份有限公司,7,\N,台北市中正區延平南路85號8樓
73195056,禾嘉馨科技有限公司,137,\N,彰化縣員林市新義街298號2樓
73183466,崴凡科技有限公司(賞金獵人BOUNTY-HUNTER),116,12,台中市大里區國光路二段500號5樓之6
305624,榮利科技股份有限公司,10,\N,台北市松山區民生東路四段133號3樓之5
70445533,蓋瑞科技有限公司(GET WAY TO THE FUTURE!),113,30,台中市西屯區寧夏路195號9樓A6(中部科學園區)
51360401,極簡科技股份有限公司,11,\N,台北市大安區敦化南路二段164號10樓之2
8690047,宏業電化股份有限公司,100,150,苗栗縣銅鑼鄉中平村14鄰中興路6號(南區)(銅鑼工業區)
528464,NEC_台灣恩益禧股份有限公司,9,\N,台北市中山區南京東路二段167號7樓
8655042,東遠精技工業股份有限公司,56,251,桃園市龜山區華亞二路58號(華亞科技園區)(華亞科技園區)
69437412,虹信有限公司,9,20,台北市中山區撫順街35號3樓
2130451,家登精密工業股份有限公司,23,320,新北市土城區中央路四段2號9樓(土城工業區)
10340485,正美企業股份有限公司,17,5000,台北市南港區南港路三段50巷27號
54941257,博威顧問服務股份有限公司,8,50,台北市大同區長安西路180號9樓之1
72189196,彩神科技有限公司,13,15,台北市信義區松山路130號12樓
72571220,易鏈科技有限公司,10,50,台北市松山區南京東路四段152號3樓
48728546,健椿工業股份有限公司,149,190,彰化縣線西鄉彰濱東七路16號/線工路3號(彰濱工業區)
131063,三商電腦股份有限公司,13,675,台北市信義區信義路五段150巷2號3樓
435648,哈瑪星科技股份有限公司,260,130,高雄市前鎮區民權二路8號18樓
73190198,壹柒玖玖旅人資訊科技股份有限公司,9,\N,台北市中山區南京東路三段19號7樓之2
330921,台北市私立薇閣國民小學,15,\N,台北市北投區育仁路106號
36200708,百揚資訊科技有限公司(casio、anice),9,29,台北市中山區新生北路一段51號1樓
50518847,立楹機械科技有限公司,240,34,台南市後壁區福安村下寮210號之8
73090386,湊伙股份有限公司,7,\N,台北市中正區南海路1號13樓
73148332,虹安智能有限公司(HEI),21,10,新北市中和區中正路866之5號10樓
50813202,新力三科技有限公司,\N,\N,暫不提供
72572669,樸實美股份有限公司,91,\N,苗栗縣竹南鎮科研路50之3號1樓
69392722,美商網基股份有限公司台灣分公司,16,\N,台北市內湖區內湖路一段300號6樓之3
2130891,宏佳騰動力科技股份有限公司(AEON),249,440,台南市山上區南洲里南洲41號
71730707,錦泰儀器有限公司,24,\N,新北市樹林區東榮街180號4樓
71529476,嘉達精密工業有限公司,228,10,台南市仁德區大利路72號
49860414,財團法人農業工程研究中心.,49,70,桃園市中壢區中園路196之1號(中壢工業區)
51445673,光鼎生物科技股份有限公司,43,30,新北市新店區民權路108之3號4樓
71602558,久大行銷股份有限公司,113,\N,台中市西屯區文心路三段241號17樓之5
73189079,亞博資訊股份有限公司,38,\N,新北市汐止區新台五路一段99號16之2
157750,百樂文具股份有限公司,10,\N,台北市松山區民權東路三段181號5樓
36190040,申豐特用應材股份有限公司,300,\N,屏東縣枋寮鄉中山路三段55號
73091159,作品科技有限公司,16,\N,台北市內湖區瑞光路298號6樓之1(內湖科技園區)
1110043,鑫創科技股份有限公司,64,150,新竹縣竹北市台元街22號5樓之1(台元科技園區)
51473610,財團法人大學入學考試中心基金會,11,60,台北市大安區舟山路237號
51471734,財團法人馬偕醫學院,34,\N,新北市三芝區中正路三段46號
69433990,新北海企業股份有限公司,125,180,台中市大雅區昌平路四段252號
72565564,台灣現觀股份有限公司,7,110,台北市中正區博愛路35號9樓
73136891,七優科技有限公司,9,\N,台北市中山區長春路210號2樓
50945704,京稘科技股份有限公司,254,\N,高雄市鼓山區中華一路336號10樓之2
51858067,美壯精密機電股份有限公司,\N,\N,新竹市境福街62號
69445656,克雷爾科技股份有限公司,270,\N,高雄市岡山區岡山北路2巷45號
2785023,康全電訊股份有限公司,27,180,新北市三重區重新路五段609巷10號3樓之1
2903871,泓格科技股份有限公司,68,290,新竹縣湖口鄉光復北路111號(新竹工業區)
71961049,原道電子股份有限公司,26,\N,新北市鶯歌區八德路5之4號
