com_id,com_name,capital,emp_num,addr
67035381,龍丞創意精品館(龍丞),\N,100,暫不提供
9526271,友荃科技實業股份有限公司(EPOCH/愛貝克、太田水素工坊),270,105,高雄市岡山區本洲工業區本工五路3號
50568365,福和窯業股份有限公司 / 福誠股份有限公司(三和磁磚 SANHO),26,100,新北市鶯歌區文化路324巷23之1號
54310714,漢英國際事業有限公司,10,\N,台北市松山區復興北路35號10樓之1
1900118,智光電腦股份有限公司,113,10,台中市西屯區西屯路二段256巷6號3樓之5
69357358,艾賜魔袋臺灣有限公司(GoKids 玩樂小子),16,14,台北市內湖區文湖街60巷35號3樓
67325909,威肯商用不動產,11,10,台北市大安區信義路四段256號11樓之4
73135358,六星泰國際有限公司(Countea卡帝),113,\N,台中市西屯區西墩里上安路199號二樓之3
68003937,新濟實業有限公司,125,\N,台中市大雅區前村路342號
71693461,鉅峰食品生技股份有限公司(十八養場),113,8,台中市西屯區工業區一路二巷3號9樓之1號
9990933,瑪克服飾有限公司(克洛迪雅、夢田、拉貝爾赫本),19,\N,新北市板橋區四維路361號
9905013,悟饕池上飯包(集山實業股份有限公司),84,350,宜蘭縣五結鄉五濱路一段18號(利澤工業區)
1853093,全家便利商店股份有限公司-總公司 (全家),9,4000,台北市中山區中山北路二段61號7樓
71727171,興勝國際貿易有限公司,27,\N,新北市三重區重新路五段609巷20號3樓之4
69191858,群勝國際貿易有限公司,21,\N,新北市中和區中山路二段413號8樓
1875006,樂獅英語-永康分校(臺南市私立樂獅文理短期補習班),221,\N,台南市永康區永正路91~93號
69440747,駿達茶業有限公司(炒茶天師),43,\N,新北市新店區20張路25巷18弄16號
71716882,貴凰企業有限公司(FARZO花柔自然萃),21,\N,新北市中和區民富街42巷1號2樓
73194717,好事達量子營運中心有限公司,139,\N,彰化縣鹿港鎮海埔里鹿草路二段22號
291299,台灣食研食品股份有限公司(日本食研),10,70,台北市松山區東興路26號5樓
73169566,第一國際貿易股份有限公司,27,10,新北市三重區光復路一段68巷5號
69590059,優樂客有限公司(EUROCAVE),16,\N,台北市內湖區新湖三路128號3樓
71713293,澄田建材有限公司,\N,\N,暫不提供
71731030,鮮物配有限公司(鮮物配產地直送),113,\N,台中市西屯區青海路二段61號1樓
73155723,聯伊有限公司(Elaine Sun伊徠恩專業彩妝),52,50,桃園市楊梅區新農路二段259號
1901031,百筌合板有限公司,305,\N,屏東縣九如鄉玉水村玉水路61號
73189726,黃金國際貿易有限公司,8,\N,台北市大同區重慶北路三段108號2樓
10001144,有限責任台灣主婦聯盟生活消費合作社(主婦聯盟),27,500,新北市三重區重新路五段408巷18號
54782440,評記實業股份有限公司,59,\N,桃園市新屋區東興路一段58號
68789543,亞洲龍食品股份有限公司,264,10,高雄市大寮區捷西路501號(官田工業區)
51690400,華新記商行(Lujoso露禾思),125,\N,台中市大雅區中清路三段1005號
36072800,酒匯國際股份有限公司,23,30,新北市土城區青雲路434巷10號1樓
69425871,億瓏貿易有限公司,51,\N,桃園市八德區建國路366號
69648851,益昕國際有限公司(La Feria),111,\N,台中市北區東成三街420號
73157380,特葉有限公司,56,30,桃園市龜山區振興路386巷20之1號
72428117,世界精品股份有限公司,216,10,台南市東區東門路三段302號
71714956,奧多馬特科技有限公司,\N,12,暫不提供
69187225,集慧行銷股份有限公司,43,80,新北市新店區安興路5號B2之25
67809806,佳揚企業社(兒童圖書)(兒童圖書),51,\N,桃園市八德區自強街53號
67325998,國堡交通器材股份有限公司,49,28,桃園市中壢區領航南路三段468號4樓之2
50281458,巴拿馬商黎阿迪國際股份有限公司(Gennie‘s 奇妮),113,200,台中市西屯區工業三十一路10號(台中工業區)
73173614,禾典檳榔批發(玉品檳榔行),20,\N,新北市新莊區昌盛街24號1樓
9950229,南仁湖育樂股份有限公司,259,450,高雄市苓雅區光華一路206號21樓之2
72464082,美妍科研股份有限公司,116,\N,台中市大里區大元里國中路85號
71959063,孚因機電股份有限公司,50,\N,桃園市平鎮區平東路一段178巷14號
71967523,禾善長照家居生活館(惠祥貿易股份有限公司(台北分公司)  ),8,\N,台北市大同區延平北路三段89號
50831725,量測科技股份有限公司(量測),11,\N,台北市大安區基隆路三段130號4樓
8962348,神彩國際設計有限公司,11,\N,台北市大安區羅斯福路二段79號5樓之3
72427020,坤泰企業股份有限公司(永賀能源科技),119,\N,台中市豐原區豐南街66巷8號
72197146,合利鑫科技有限公司(HLC),228,\N,台南市仁德區中山路730號1樓
1267569,三橋食品股份有限公司,127,18,台中市大肚區興中路55號
36202532,東展化工股份有限公司,231,\N,台南市官田區工業南路22號(官田工業區)
71534256,佑祥實業有限公司,31,\N,新北市林口區後湖路52之18號
71693148,仕堃國際股份有限公司,220,\N,台南市安南區科技一路35之1號
9911777,雋亞國際股份有限公司,14,\N,台北市士林區天母西路11之3號6樓
8945005,元茂國際企業股份有限公司,9,150,台北市中山區松江路80號3樓
51448910,匡映企業有限公司,24,60,新北市樹林區柑園街二段255號
69598068,永豐餘工業用紙股份有限公司桃園廠,53,290,桃園市蘆竹區富國路三段1078號
51585751,莊鼎實業有限公司,264,\N,高雄市大寮區大有四街3號(大發工業區)
69446986,全盈食品興業有限公司,15,10,台北市北投區行義路146巷39號1樓
50656023,順豐水產有限公司(振順水產有限公司),22,30,新北市永和區仁愛路247號5樓
51360869,台灣蔻思邁爾股份有限公司,110,60,台中市西區大隆路20號9樓之5
8310180,立壕有限公司(立壕),24,40,新北市樹林區樹潭街11號(樹林工業區)
70505,全聯實業股份有限公司(全聯福利中心),9,23000,台北市中山區敬業四路33號
540445,轉角庫服飾(轉角褲服飾),13,\N,台北市信義區永吉路443巷11弄33號之3
48470448,美萬新企業股份有限公司(天鵝童鞋),21,\N,新北市中和區錦和路13號
61358587,佳音事業股份有限公司(佳音英語)(佳音事業股份有限公司聯合徵才),11,\N,台北市大安區信義路四段306號15樓
50812419,飛德教育股份有限公司(飛德英日語),16,50,台北市內湖區成功路四段2之2號
72458835,屏東縣私立萬達美語短期補習班,290,5,屏東縣屏東市民族路148號
69622670,恩閤斯物業有限公司(瑪克斯電機照明，燈具代工安裝，台灣蜘蛛人，台灣防滑醫生，台灣多肉植物銀行，台灣鳥害防治中心，燈光達人),267,30,高雄市仁武區澄新街117之4號
73139710,私立吳限翰威文理短期補習班,25,\N,新北市三峽區學成路233號1樓
71715044,佳家購通路有限公司,221,\N,台南市永康區崑山街219巷34號
435277,康軒文教事業股份有限公司,43,1000,新北市新店區中興路二段218巷11號
72523947,樂學舍數位教育有限公司(OurScool 奧斯酷),109,20,台中市南區忠明南路787號40樓A2
48883941,詹浩文理短期補習班(詹浩資優教育集團),19,\N,新北市板橋區府中路29之1號7樓
35772227,高點教育出版集團,7,200,台北市中正區館前路12號10樓
50350630,臺灣麥克股份有限公司(歐盟認證  奇智奇恩),16,300,台北市內湖區瑞光路258巷50號5樓
73157457,鼎羿科技有限公司,16,35,台北市內湖區瑞光路298號8樓(內湖科技園區)
152605,娜路彎大酒店股份有限公司,342,175,台東縣台東市連航路66號
71711097,程高資訊服務股份有限公司,258,250,高雄市新興區中正三路55號24樓之1
69074896,芮加生物科技股份有限公司(Ruijia 露奇亞),\N,\N,暫不提供
49788555,FORTE福泰飯店集團_福泰國際旅館管理顧問股份有限公司,10,300,台北市松山區長春路343號B1
73088379,聚客資訊有限公司,110,\N,台中市西區忠誠里華美西街一段137號11樓之1
69041336,盛蒼企業有限公司,\N,\N,暫不提供
73140688,悅禾莊園股份有限公司,11,\N,台北市大安區安和路二段171巷9號
50743748,水舞饌_湖水岸餐飲股份有限公司,113,60,台中市西屯區惠中路二段38號4樓之2
71709313,紐萊賜有限公司,27,40,新北市三重區福德南路23號5樓
70673553,宏觀視野股份有限公司(台北設計建材中心),16,15,台北市內湖區新湖一路185號
72570733,暢談國際文化事業股份有限公司,110,91,台中市西區美村路一段596巷1號1樓
8963681,曹賜斌聯合整形外科診所(整形醫療聯盟_曹賜斌整形外科診所),259,\N,高雄市苓雅區建國一路90號4樓
71953004,鳥巢開發有限公司(鳥巢旅館/褲子大王),260,\N,高雄市前鎮區民權二路648號
1085239,威策電腦股份有限公司,48,300,桃園市桃園區富國路653之9號
51562814,薇閣數位影像館,9,15,台北市中山區南京東路二段97號2樓
69395557,上青生鮮超市(上青集團),\N,\N,暫不提供
34482298,(美麗華百樂園)美麗華城市發展股份有限公司(發現幸福浪漫的百種可能),9,250,台北市中山區敬業三路20號
69648240,馥笙保全股份有限公司,19,150,新北市板橋區文化路一段100號3樓
71710261,富麗敦飯店,293,\N,屏東縣恆春鎮恆南路117巷18號
51305615,明谷通信企業股份有限公司,290,84,屏東縣屏東市華正路190號
70471532,HUN混餐飲集團(HUN 混/JAI 宅),111,\N,台中市北區三民路三段114號2樓
10400957,皆豪實業股份有限公司,221,320,台南市永康區永科三路99號1樓(永康科技園區)
34480949,北海育樂股份有限公司(高爾夫球場)(北海高爾夫球場),7,90,台北市中正區仁愛路二段43之1號8樓
51691087,昱威資訊有限公司,49,\N,桃園市中壢區金山一街30號
71635480,泰捷真空股份有限公司,68,\N,新竹縣湖口鄉鳳凰村中華路120號2樓(A棟)(新竹工業區)
69102322,佳美企業(Canon),329,\N,花蓮縣花蓮市民權四街13號
2786865,慶生電子股份有限公司,49,\N,桃園市中壢區松江北路24號(中壢工業區)
8325277,台灣荏原精密股份有限公司,9,250,台北市中山區中山北路二段96號1402室
10066381,恆碩科技股份有限公司,228,172,台南市仁德區文賢路一段508之51號
82076,集奕企業股份有限公司,221,15,台南市永康區正南一街76號
50132596,盈昇有限公司,17,\N,台北市南港區三重路19之3號7樓(D棟)(南港軟體科學園區)
1946620,家鄉企業有限公司(龍泉飲水機),63,11,新竹市香山區中華路四段583號
36085812,泓傑科技有限公司,24,\N,新北市樹林區中華路379巷78弄18號
33946475,東捷科技股份有限公司,250,610,台南市新市區南科六路9號 (南部科學工業園區)
2131823,祥合資訊有限公司,50,\N,桃園市平鎮區廣成街119號
73134125,旌泓股份有限公司,27,36,新北市三重區三賢街25號
50921781,英晟電子股份有限公司(QULIP),10,7,台北市松山區南京東路四段143號8樓之1
68989878,台灣群思科技有限公司,10,\N,台北市松山區南京東路五段251巷24弄22號2樓之1
61356655,旭昇精密有限公司,61,10,新竹市東區高翠路207號
130757,互盛股份有限公司,13,450,台北市信義區信義路五段2號12樓
67808815,美驅有限公司,61,\N,新竹市東區明湖路842號之1
71681161,金湛媒體科技股份有限公司,13,\N,台北市信義區忠孝東路五段482號13樓之2
35871727,佳銘科技股份有限公司,48,70,桃園市桃園區鹽庫街47號
51546612,台灣應用光源股份有限公司,61,30,新竹市東區展業一路9號6之2樓(新竹科學園區)
34482877,飛士能科技股份有限公司(PDT),48,\N,桃園市桃園區鹽務路22之1巷10號
68809294,安迅資訊系統股份有限公司(NCR Systems Taiwan Ltd),10,250,台北市松山區民生東路三段156號15樓
34385037,詮翊電腦股份有限公司,254,50,高雄市鼓山區明華路337號3樓
33951505,HONDA汽車(雄陽汽車有限公司）,260,60,高雄市前鎮區中華五路1428號
1375088,汎達科技有限公司,\N,22,新竹市光復路二段295號6樓之2
48881804,凱騰有限公司(旗下三大專業品牌：「愛國者」、「全視線」、「SUPA」),7,\N,台北市中正區武昌街一段1之2號3樓
36056193,智元電機科技有限公司,118,\N,台中市烏日區溪南路一段988巷296弄39號
51457744,碩成電子股份有限公司,43,\N,新北市新店區中正路501之16號4樓(新店工業區)
52105720,新印科技股份有限公司,10,70,台北市松山區八德路四段626號2樓
67784972,聯誠自動化有限公司,276,\N,高雄市燕巢區安招路439巷1之1號
69592585,岑御科技有限公司(熊大3C),7,30,台北市中正區忠孝西路一段72號8樓之13
72425051,光明牙醫診所,64,\N,新竹縣竹北市文興路257號
73082701,和屋食藝有限公司,138,\N,彰化縣和美鎮德美路568號
67040717,創宇數位科技有限公司(創宇通訊),49,55,桃園市中壢區中山東路二段154號1樓
73157679,欣昌豐文化傳媒有限公司,\N,\N,暫不提供
49816379,天使學園網路股份有限公司,11,\N,台北市大安區信義路三段41號1樓
68987991,統一超商市大門市店(百順有限公司),10,5,台北市松山區市民大道四段105號
50035232,沅林建設有限公司,114,20,台中市南屯區公益路二段898號
69620053,花嫁白婚紗攝影,0,\N,基隆市仁愛區仁四路17之5號2樓
50832800,富山淨水有限公司(太和工房 Panasonic),253,\N,高雄市左營區文自路505巷57號
505737,特力屋股份有限公司(特力集團＿HOLA＿HOLA CASA＿HOLA Petite＿Crate&Barrel ),16,3700,台北市內湖區新湖三路23號6樓
9443063,車麗屋汽車百貨股份有限公司,21,\N,新北市中和區建康路176號11樓
1253326,葛氏兄弟企業有限公司,13,78,台北市信義區逸仙路50巷2號2樓
73132595,江柏樂老師(常衣有限公司),9,\N,台北市中山區中山北路二段108號2樓
1840267,宜特科技股份有限公司,\N,900,新竹市埔頂路19號1樓
1095705,恆隆行貿易股份有限公司,16,370,台北市內湖區洲子街88號7樓(內湖科技園區)
73127592,晶英康健診所,254,\N,高雄市鼓山區龍德路473號1樓
72454792,達宥有限公司,\N,\N,暫不提供
2133826,台灣光罩股份有限公司,71,\N,新竹縣寶山鄉創新一路11號(新竹科學園區)
49458746,柯達大飯店股份有限公司,\N,250,暫不提供
69360318,鼎威科技館(APPLE iPhone),\N,\N,暫不提供
73173787,賽斯企業管理顧問有限公司,43,\N,新北市新店區中央七街26號3樓
73153625,樂星國際服務有限公司,10,\N,台北市松山區復興北路143號4樓
72563088,誠星國際有限公司,258,\N,高雄市新興區民生一路247號5樓
68772334,統一超商(敏泓企業有限公司),191,\N,雲林縣元長鄉潭東村瓦路9之2 號
73163054,利融科技有限公司,16,\N,台北市內湖區新湖二路50號8樓
48555165,橘攝國際婚紗攝影有限公司(橘攝婚紗、攝狗狗寵物寫真、攝狗狗工作坊),10,50,台北市松山區光復南路68號
1050129,義美食品股份有限公司(總公司),11,1500,台北市大安區信義路二段88號10樓
72569044,拾鮮鍋物,252,\N,高雄市楠梓區德惠路107號
72194643,香港商新魂資訊科技服務有限公司台灣分公司,16,30,台北市內湖區瑞光路258巷2號4樓之4(內湖科技園區)
943048,力山保全股份有限公司,19,650,新北市板橋區文化路一段329號4樓
415869,群健有線電視股份有限公司,110,450,台中市西區五權五街151號12樓
10070360,廣律聯合事務顧問有限公司,48,\N,桃園市桃園區中正路1224巷1號7樓
71723417,君昊行銷有限公司,112,\N,台中市北屯區后庄六街101號
69590925,竑廣實業股份有限公司,9,20,台北市中山區建國北路二段3巷37號1樓
51692992,網銀國際股份有限公司,113,650,台中市西屯區市政北二路238號28樓之1
69172622,超釩國際有限公司,220,\N,台南市安南區安吉路一段603之3號
417784,陽明醫院(桃園),50,130,桃園市平鎮區延平路二段56號
72569726,永昇租賃有限公司(汽車貸款+機車貸款 銀行撥款),109,10,台中市南區忠明南路760號20樓A1(大安國際大樓)
72184742,飛騰學習顧問有限公司,111,10,台中市北區中清路一段89號14樓之8
69590672,全國數位有線電視股份有限公司(DCTV),19,150,新北市板橋區三民路一段210號13樓
1370093,中華民國全國商業總會,11,30,台北市大安區復興南路一段390號6樓
68989000,樂恩仕國際有限公司(Norns生活雜貨),14,\N,台北市士林區文林路342號7樓
69171569,樂購蝦皮股份有限公司,13,\N,台北市信義區菸廠路88號
67797159,誠和國際股份有限公司(提供快速優質證件照片的服務),11,22,台北市大安區敦化南路一段205號1503室
51665541,概念通訊行(手機、門號、配件銷售門市),61,10,新竹市東區林森路52號1樓
68854851,鎧瑞系統股份有限公司,11,3000,台北市大安區金山南路二段200號9樓
35970329,仁愛眼鏡行,219,900,台南市安平區安平路222號
51570175,慶豐食品廠,191,20,雲林縣元長鄉西莊村18號
35960973,倫永交通有限公司(倫永衛星大車隊),265,\N,高雄市鳥松區本館路60號
69482860,晶纘國際有限公司.,38,\N,新北市汐止區大同路一段239號13樓之1
10450377,西華科技開發股份有限公司,255,\N,高雄市三民區漢口街200號
1262211,華生水資源生技股份有限公司(華生飲水),16,100,台北市內湖區行忠路66巷2號(內湖科技園區)
71601944,統一超商全鎮門市(霆宥企業社)(霆宥企業社),48,6,桃園市桃園區春日路240號
9721143,追風企業股份有限公司(奇幻島探索樂園｜懸吊在空中的新樂園),20,50,新北市新莊區新莊路75號
68793096,(L2來來安全帽騎士用品館)來來帽行,259,2,高雄市苓雅區大順三路176號
69613521,"捷利國際餐飲股份有限公司(SHABUSATO涮鍋里,TAMOYA太盛烏龍麵,牛角日本燒肉,PEPPER LUNCH胡椒廚房,M)",259,\N,高雄市苓雅區三多四路110號16樓之2
72460771,好好藥局.,65,\N,新竹縣竹東鎮中興路三段276號
69135055,耐製文創有限公司(TAIWANIZE),\N,20,暫不提供
71964951,麗顏有限公司(綺姵登專櫃),113,\N,台中市西屯區福星路365號1樓
72013872,艾米亞鞋業有限公司,217,\N,台南市南區鯤鯓路77之13號
69429521,臺江美食棧(臺江美食棧),220,\N,台南市安南區大眾路360之6號
1852133,(德風健康館)東禾生物科技股份有限公司,110,70,台中市西區存中街16號
69176645,優尼聖企業股份有限公司(優尼聖運動聯盟),16,\N,台北市內湖區基湖路35巷16號6樓
71714284,豐誠冷凍食品有限公司,307,\N,屏東縣里港鄉載興村載南路23之7號
72523951,I B MAN_新承服飾,12,\N,台北市萬華區西寧南路127號
9591847,台灣大哥大_頂好電訊有限公司,136,35,彰化縣彰化市彰南路一段332號
10401690,瀚輝國際有限公司,259,\N,高雄市苓雅區四維三路251號2樓
68625084,"捷希生技股份有限公司(枝仔冰城,誠字號)",310,\N,屏東縣長治鄉農園路17號
50650872,墊腳石圖書股份有限公司,49,300,桃園市中壢區中和路118號
73184623,海線科技有限公司,94,\N,苗栗縣苑裡鎮中山路167號1樓
72019597,皮兒企業社(皮兒吧),11,\N,台北市大安區永康街16號1樓
69190805,黑浮國際餐飲集團(黑浮國際餐飲集團),253,\N,高雄市左營區博愛二路236號2樓
69596903,十藝軒企業有限公司(炙京燒燒肉/金極鮮火鍋),16,40,台北市內湖區明水路608號
51585527,佳湘西點,234,300,台南市西港區中州26之12號
73193922,統一超商東泥門市(桓利商行),259,\N,高雄市苓雅區三多四路93號
615243,(聖德科斯)統健實業股份有限公司,13,330,台北市信義區忠孝東路四段560號7樓之2
73145483,太陽堂餐飲實業有限公司,109,\N,台中市南區福田路91號
71693883,有台聯股份有限公司(億客來生鮮超市),63,\N,新竹市香山區牛埔東路87號
68643135,台安藥局(總店),218,100,台南市北區文成路196號
50921958,億進寢具企業有限公司(總公司),220,240,台南市安南區科技五路1號
73090535,富士山銘水股份有限公司,31,\N,新北市林口區三民路65之6號
55217159,台北臺安醫院眼科(瞳鏡眼鏡行),33,\N,新北市淡水區八勢路50巷74號5樓
10470566,榮穩輪胎有限公司,\N,15,暫不提供
1287418,(大樹連鎖藥局)大樹醫藥股份有限公司,49,1200,桃園市中壢區成章四街143號
50030317,紅茗國際有限公司(手作功夫茶),113,\N,台中市西屯區朝馬路201號
9997055,(馬可先生麵包坊)馬可先生食品企業股份有限公司,228,600,台南市仁德區文華路三段428巷53弄11號
72130584,承廷眼鏡行(1元眼鏡),273,\N,高雄市梓官區大舍北路112巷52之28號
9780357,湯姆熊育樂事業股份有限公司(湯姆熊歡樂世界)(湯姆熊歡樂世界暨奧斯丁夢想樂園),\N,\N,暫不提供
50957225,金三峽牛角(金三角牛角西點企業有限公司),20,\N,新北市新莊區中正路273號
49617294,驊珍食品有限公司(驊珍食品),27,160,新北市三重區重新路一段99號
50486751,暐肯照明有限公司 (樂司科國際股份有限公司 )(VK暐肯照明與Lasko樂司科國際),49,\N,桃園市中壢區長春六路7號(文化派出所旁)(中壢工業區)
68991278,"生活餐飲有限公司(吃餃子老虎,三分味)",110,\N,台中市西區忠明里博館路117號6樓之2
71602137,另果輕飲館,215,6,台南市中西區民生路二段45號
69037560,鮮茶道大寮中庄店,264,\N,高雄市大寮區四維路186號
67808372,(UNIQLO) 台灣優衣庫有限公司,19,\N,新北市板橋區縣民大道二段68號15樓
595160,(佐丹奴 GIORDANO)香港商捷時海外貿易有限公司台灣分公司,9,1000,台北市中山區建國北路二段196號10樓
72472610,元方生物科技有限公司,126,10,台中市神岡區神林路75之6號
51853864,前瞻資訊社,51,10,桃園市八德區介壽路一段652號
1881812,"雋逸國際有限公司(Sportalm, Gardeur, OUI, SET, Rabe)",13,\N,台北市信義區基隆路二段115號4樓之1
50948180,台北大稻埕有記名茶(大稻埕有記茶行 & WANG der TEA),8,20,台北市大同區重慶北路二段64巷26號
72185385,清吉堂餐飲有限公司,108,\N,台中市東區建智街108號
2000688,台灣卜蜂企業股份有限公司,9,1100,台北市中山區松江路87號17樓
72470306,好好吃肉韓式烤肉x火鍋吃到飽,253,\N,高雄市左營區博愛二路160號
73184230,意之念坊(LOTUS TARA 和美店),138,\N,彰化縣和美鎮愛民路82號
52105298,S&D咖啡(新奢華餐飲事業股份有限公司),38,\N,新北市汐止區新台五路一段99號8樓之6
9702196,潤泰全球股份有限公司 （潤泰全球）(fashion cookie&Corpo),9,1300,台北市中山區八德路二段308號13樓之1
72430361,力行國際貿易有限公司,21,100,新北市中和區中山路三段118之2號3樓
73172644,Vita House惟塔家服飾(Vita House Korea),109,\N,台中市南區永興里美村南路100號1樓
68757971,麻古茶坊 文山店(麻古茶坊),263,10,高雄市鳳山區濱山街6之3號
71172344,蓋子國際餐飲(蓋子美式餐廳),19,\N,新北市板橋區建國街127號
69016379,竣鴻開發股份有限公司(嘉尤加油站)(中國石油嘉尤加油站),21,\N,新北市中和區橋和路241號
72189924,統一超商-順大門市(7-11順大直營門市),132,\N,台中市大甲區中山路一段1085號
72564261,大家來樂透彩券行,56,\N,桃園市龜山區復興一路462號1樓
51446714,晶采香水化粧品有限公司,253,\N,高雄市左營區富民路352號
73194437,小馬哥四海豆漿,111,\N,台中市北區健行路599號
73178984,大全商行,\N,\N,暫不提供
51575591,滿家香美食(佳佳香美食),260,\N,高雄市前鎮區永豐路226號
73183900,遊藝場,126,\N,台中市神岡區中山路600巷2之6號
50945572,協櫻精密工業股份有限公司,117,\N,台中市霧峰區豐正路405號
73189339,天一檳榔攤,56,\N,桃園市龜山區忠義路二段579號
54932995,宏偉珠寶銀樓有限公司,215,25,台南市中西區西門路二段223號1樓
69622507,統一超商高應大加盟店(7-11),\N,\N,暫不提供
71717745,一九八八國際股份有限公司(INANNA伊南娜休閒鞋),259,\N,高雄市苓雅區苓雅區和平二路438巷2號1樓
71705455,金童檳榔,215,\N,台南市中西區府前路二段244號
69418227,卡斯米亞法式烘焙,19,\N,新北市板橋區重慶路32號
72519916,台灣松本清股份有限公司(Matsumotokiyoshi),8,\N,台北市大同區民權西路104號9樓之5
71958315,中信國際羽球館,112,\N,台中市北屯區河北一街139號
73157401,雅客樂餐館,\N,\N,暫不提供
55134383,奇力愛股份有限公司,38,\N,新北市汐止區新台五路一段99號10樓
48543914,"華克電腦股份有限公司(華碩, 宏碁, 戴爾)",7,50,台北市中正區八德路一段82巷4號2樓
69185900,麥園麵包食品行,216,\N,台南市東區富農街一段143號
73169338,旭升商行((仕相俥炮便利商店)),177,4,雲林縣林內鄉林中村中山路41號1樓
1110624,(義廚寶)統盛有限公司(義廚寶),29,\N,新北市五股區五權二路35號(五股工業區)
61359978,艾尚衣著,255,\N,高雄市三民區寶興路94號
73153932,拾果事業有限公司,49,15,桃園市中壢區永福里西園路111之1號8樓
73189440,櫻花廚藝生活館(臻鴻廚具行),239,5,台南市新營區中正路112之2號
73174023,吉品食品行(台中),125,\N,台中市大雅區永和路109號之A17
72461084,鴻天國際股份有限公司,13,\N,台北市信義區永吉路459巷9弄18號
69599029,鉅洸股份有限公司,137,\N,彰化縣員林市惠來里惠明街73號6樓
9530237,金緻品實業有限公司(金緻品珠寶),260,70,高雄市前鎮區二聖一路288號7樓之1
69422964,"名洋釣具(MEYIO , PRODIGIES)",\N,\N,暫不提供
72471686,欣大商行,217,3,台南市南區永成路二段74號
330120,誠石堂行銷企劃廣告有限公司,111,6,台中市北區武昌路145號
71716599,全勝數位通訊行,56,\N,桃園市龜山區文興路75號1樓
72185780,裕鼎企業行(豆吉日式豆乳),10,\N,台北市松山區民生東路五段138巷8號
69427103,豪鎂實業有限公司 (鹽夢工場)(SALTLIFE鹽夢工場),32,\N,新北市八里區忠孝路193號
36056156,冠冕盒餐食品有限公司,16,\N,台北市內湖區內湖路一段91巷38弄5號
69615835,建興騎士用品店(中野安全帽精品店),21,20,新北市中和區中山路三段1號
71692836,朗德企業有限公司(Gustave & Henri),16,\N,台北市內湖區金湖路34號1樓
51855039,來來傢飾行,90,\N,苗栗縣頭份市中央路915號
51854037,鐵道之鄉酒莊,119,\N,台中市豐原區朴子街260巷2弄32號
73195097,揚隼有限公司,9,\N,台北市中山區民族東路72號
68635477,偉溢國際開發有限公司,19,\N,新北市板橋區忠孝路忠義巷9弄26號
71305396,太豪人力資源有限公司(內部徵才)(GOOD MAN 集團),21,12,新北市中和區中正路922號5樓
10066384,名昇海產股份有限公司,\N,60,暫不提供
71696377,吉兆創意有限公司,129,\N,台中市龍井區新興路7巷16號
435855,微端科技股份有限公司,38,500,新北市汐止區康寧街169巷31號12樓(大湖科學園區)
71529401,台灣安麗莎醫療器材科技股份有限公司,17,\N,台北市南港區園區街3之2號10樓(南港軟體科學園區)
50353267,歐典生物科技股份有限公司,160,140,彰化縣埤頭鄉興工路20號(埤頭工業區)
71059071,立瑞畜產有限公司.,183,\N,雲林縣土庫鎮後埔里雙人厝123號
68756532,君悅徵信社(君悅徵信社 蔡閨徵信社 蔡閨抓猴徵信社),13,\N,台北市信義區忠孝東路五段410號9樓之2
51630018,康宏數位科技物流股份有限公司,16,\N,台北市內湖區新湖一路81號7樓
1268105,通航國際股份有限公司(三陽通信企業有限公司),27,130,新北市三重區重新路五段609巷6號10樓
9591900,霹靂國際多媒體股份有限公司,17,\N,台北市南港區南港路一段209號A棟6樓
71951895,薩摩亞商安威通訊有限公司台灣分公司,20,50,新北市新莊區五權二路8號10樓(新北產業園區)
50631661,"華得來專業制服有限公司(HDL,艾果生活事業有限公司)",109,\N,台中市南區復興路三段523號
69191641,菁英旅行社有限公司,9,\N,台北市中山區南京東路二段62號5樓之1
71724944,造美淨界生技有限公司(J&Q 造美淨界),28,20,新北市蘆洲區三民路571號11樓
71054510,S HOTEL_合尊酒店股份有限公司,10,\N,台北市松山區敦化北路150號
69494404,歌倫比亞美語顧問_康仕坦實業股份有限公司(歌倫比亞美語顧問),109,150,台中市南區忠明南路758號42樓
68648702,遠雄悅來大飯店股份有限公司,331,350,花蓮縣壽豐鄉鹽寮村山嶺18號
71958425,生活着衣,125,\N,台中市大雅區中山路35號
51585200,鮮機食品生技股份有限公司(米大師),20,\N,新北市新莊區福營路240號1樓
35970602,遠足文化事業股份有限公司,43,70,新北市新店區民權路108之4號8樓
9997022,鼎岳科技股份有限公司,64,\N,新竹縣竹北市光明九路133號3樓
51595851,雅豐家實業有限公司(Kate Home骨瓷杯盤世界),\N,\N,暫不提供
8962603,壹世代有限公司,64,\N,新竹縣竹北市中華路307之2號3樓
71637575,財團法人台灣省雲林縣西螺福興宮,182,\N,雲林縣西螺鎮延平路180號
71305170,香臨食品股份有限公司,27,150,新北市三重區光華路67號
51350035,美麗風尚診所,113,10,台中市西屯區東興路三段399號
73195032,人脈股份有限公司,19,\N,新北市板橋區漢生東路23號3號3樓
89691,香港商雅凱電腦語音有限公司(台灣分公司),10,\N,台北市松山區南京東路四段143號10樓
72192106,唯伊美學~美甲美睫,110,5,台中市西區精誠二十三街14號
51390250,揚成企管顧問有限公司(Taiwan Lottery & Gaming Services Corp.),11,10,台北市大安區新生南路二段70巷4號1樓
71699688,紅柿子數位影音股份有限公司,16,\N,台北市內湖區內湖路一段387巷9號
1375084,杏輝藥品工業股份有限公司,86,510,宜蘭縣冬山鄉中山路84號
