job_id,job_name,degree,low_salary,high_salary,exp_year,job_type,worktime,isnight,needed_num
85865533,電訪工讀生 新北,0,158,158,0,1,7.00,1,0
85865532,電訪工讀生 新北,0,158,158,0,1,7.00,1,0
85064378,【高雄】電話開發專員 ★保障底薪2.5K起+得享高額紅利及節慶禮金★,0,25000,40000,0,0,9.00,1,0
85018019,電訪人員,0,40000,\N,0,0,8,1,10
85014090,招生人員(許家銘文理補習班),3,158,158,1,1,8,3,1
85014086,電訪人員(史丹福文理補習班),3,158,158,0,1,8,3,1
84807228,電訪客服人員（無經驗可）,0,26000,45000,0,0,9.00,1,1
80209845,補教業全職電訪專員(台中),0,24000,24000,0,0,8.00,2,5
80176648,大圖海報輸出業務助理,3,25000,30000,1,0,8,1,3
80159784,兼職電訪工讀生(無經驗亦可),3,158,158,0,1,6.00,2,5
80102027,電話約訪 約出高獎金！！！,0,40000,\N,0,0,8,3,5
80095740,《保障底薪24K》電銷業務,0,24000,100000,0,0,8.00,1,1
79960219,"[校園實習合作]客服專員 - 近101, 氣氛友善, 展望未來 (6110-01)",3,23800,34500,0,0,15.00,3,1
79854677,電話行銷人員-新竹分公司,3,26000,50000,1,0,8,1,2
79854676,電話行銷人員-台中分公司,3,26000,50000,1,0,8,1,2
79766661,內勤客服人員(非電銷–無業績壓力),3,23800,50000,0,0,9.00,2,5
79579767,電話客服專員 (底+獎),0,25800,48000,0,0,9.00,3,2
78530136,工讀生,0,180,180,0,1,5.50,1,0
78329186,工讀生(史丹福文理補習班),0,158,158,0,1,8,3,1
77285230,~薪優待遇佳~優質龍頭電信188專線客服人員,3,26000,30000,1,0,16.00,0,10
77289453,台灣客服-188專線客服人員,3,28000,30000,0,0,4.00,3,10
77270494,【營運中心-客服】電話客服人員,3,28000,40000,1,0,8,1,2
76809841,電話行銷人員(週休二日、不用加班、歡迎應屆畢業生),3,30000,35000,0,0,8,1,1
76672511,內勤客服人員(薪資25000起),0,25000,25000,0,0,8,1,5
76672502,內勤業務助理,0,25000,25000,0,0,8,1,3
76672500,業務電話行銷人員(薪資25000起),0,25000,25000,0,0,8,1,5
76628706,電話行銷人員-台北分公司,3,26000,50000,1,0,8,1,2
76440082,電話行銷前置協商(薪資25000起),0,25000,25000,0,0,8.50,1,5
75970343,電話行銷助理,0,158,158,0,1,4.00,1,0
75968990,挑戰(高額獎金)電話行銷專員*週休二日*,0,23800,26000,0,0,9.00,1,10
59187170,電訪工讀生,3,158,158,0,1,3.00,1,1
56352836,工讀生(許家銘文理補習班),0,158,158,0,1,8,3,1
53755010,【桃園】電話開發專員 ★保障底薪2.5K起+得享高額紅利及節慶禮金★,0,25000,40000,0,0,3.00,1,0
53376396,掛號櫃檯人員,3,23800,39999,0,0,6.50,0,1
91545877,線上客服,3,158,158,0,1,8,1,1
91545332,車貸電訪工讀生,0,158,158,0,1,4.00,0,2
91542921,電訪人員&機車貸款,3,40000,\N,0,0,8.50,1,0
91542700,誠徵業務人員,0,25000,100000,0,0,8.00,2,1
91526248,短期電訪人員,3,170,170,0,1,9.00,1,4
91508085,急徵電話約訪人才,3,160,160,0,1,3.00,2,1
91498612,兼職電訪-晚班(台中西區),3,160,160,0,1,3.00,2,0
91464931,急徵 凱擘大寬頻 客服專線客服人員,3,28000,32000,0,0,8,1,5
91443905,電訪工讀生,4,158,158,0,1,8,1,0
91433367,客服中心服務員-櫃檯及話務(不加班+進件獎金),3,25000,32000,0,0,8,3,4
91427565,(日班)招生工讀,4,158,158,0,1,8,1,0
91294119,【營運中心-客服】MMO 電話客服人員,3,28000,40000,1,0,8,3,1
91289914,廣告客服,3,26000,58000,0,0,8,1,3
91283160,❤❤急徵電訪工讀❤❤長期佳(桃園火車站旁),0,160,160,0,1,3.00,2,1
91283155,★急徵: 中班或晚班電訪員數名(160起+高獎金)桃園火車站旁,0,160,160,0,1,8,2,3
91283141,★急徵:桃園火車站旁 中晚班電訪員數名(160起+高獎金),3,160,160,0,1,8,2,3
91259709,短期電訪員,3,160,160,0,1,8.00,1,4
91246327,線上推廣專員,0,30000,100000,0,0,9.00,1,0
91244398,助理~有房仲業務或秘書經驗,0,26000,40000,0,0,8,1,1
91242492,晚班電訪工讀生 時薪158元起,3,158,158,0,1,8,2,2
91490828,捐款行政人員(職代1090511~1100410)(資源開發中心),3,27000,29000,2,0,8,1,1
91460373,健康照護線上客服,3,30000,38000,0,0,8,1,1
91448502,(竹北縣府店) 包租代管房屋管理外務c-無經驗可＊月休8天,0,28000,33000,0,0,9.00,1,1
91441696,Norns生活雜貨禮品店-電商部全職夥伴(排班制),4,28000,32000,0,0,8,3,1
91177187,★電話客服人員,0,27000,35500,0,0,9.00,3,3
91174319,建設- 客服專員,3,40000,\N,1,0,9.00,1,1
91173976,大夜班客服人員 Customer service Over night staff [工作地點:松山車站附近],3,31000,50000,0,0,8.00,0,1
91117813,客服專員,3,23800,28800,0,0,9.00,1,1
86014245,長期兼職~英文教學客服※無經驗可(中壢),3,158,158,0,1,4.00,2,1
85974530,線上教學儲備諮詢顧問 (儲備銷售業務),3,24000,80000,0,0,8.50,2,2
85233216,Shopee APP - 蝦皮購物客服專員 擴大徵才,3,34000,45000,1,0,8,3,0
85233209,Shopee App - 樂購蝦皮應屆畢業生客服菁英培訓計畫,3,33000,45000,0,0,8,3,0
85195978,兼職行政助理/夜間客服(時薪170元起),3,170,170,1,1,8,3,1
85057778,業務助理~薪2萬5+全勤獎金+年終獎金,3,27000,40000,1,0,3.00,1,1
85041708,內勤業務人員『底薪2萬5起+高獎金*免陌生開發*』,3,25000,100000,1,0,3.00,1,1
85041684,內勤業務人員 ( 起薪2萬5+獎金-台北),3,27000,40000,0,0,9.00,1,2
85018015,電話客服人員,0,40000,\N,0,0,8,1,10
84872080,通訊行門市人員/店長( 大月休10天) 竹北門市,3,32000,120000,0,0,11.00,1,0
84871292,客服專員(公部門)-台中北區，擅長外語人才＜菲律賓、越南、印尼、泰文＞(6110-03),3,26000,35000,0,0,8,3,1
84844329,"公營事業客服專員(公部門) - 台中中區, 輪班排休 (6110-21)",3,158,158,1,1,8,3,1
84828840,夜間櫃台-Unique Hotel 微笑73旅店,3,25000,30000,0,0,15.50,0,1
84801646,"公營事業電話客服專員 - 視障朋友保留名額, 輪班排休 (6110-21)",3,158,158,1,1,8,3,1
80287498,內勤客服專員 ( 起薪2萬7+獎金 ),3,27000,40000,0,0,9.00,1,2
80169135,英商 - 系統管制中心管制員,3,36000,36000,1,0,8,3,1
80083685,樹孝店-門市人員,3,26000,38000,0,0,12.00,1,0
80083192,板橋店-門市人員,3,27000,38000,0,0,12.00,3,0
80046742,"公部門市政服務客服專員 - 英語線, 近101, 提供語言及值班津貼 (6110-01)",3,23800,39000,0,0,8,3,4
80046730,"公營事業電話客服專員 - 弱勢團體優先, 輪班排休 (6110-03)",3,26000,35000,0,0,8,3,1
80046717,"公部門市政服務客服專員 - 近101, 氣氛友善, 升遷機會多 (6110-01)",3,23800,34500,0,0,8,3,1
79960167,"公部門外語客服(菲律賓,泰國,印尼,越南) - 良好工作環境, 穩定性高 (6110-02)",3,27000,32000,0,0,8,3,1
79931467,公部門電話諮詢客服 - 捷運大坪林站 (6110-04),3,26000,29000,0,0,14.00,3,2
79919024,"公營事業電話客服專員 - 友善職場, 愛的服務 (6110-03)",3,26000,35000,2,0,8,3,1
79900526,"兼職行政櫃檯(上班時間:16:00~21:00,上班地點:龜山距桃園5分鐘)",4,160,160,0,1,5.00,2,1
79899704,健康照護諮詢社工師,3,28000,38000,0,0,8,3,1
79866460,系統總處客服員,3,30000,40000,0,0,8,3,2
79744834,【台北東區】櫃台諮詢業務＜依以往銷售業務工作資歷，保障薪資額外加給!＞,3,26000,50000,0,0,9.00,3,1
79715196,客服維修人員,3,23800,40000,0,0,9.00,1,1
79714220,健康照護諮詢護理師,3,28000,38000,0,0,8,3,1
79663994,電話客服人員(晚班正職/林口),3,26000,30000,0,0,16.00,2,1
79589709,【三重】門市銷售業務 (保障薪資/完善培訓),3,26000,60000,1,0,9.00,3,1
79574992,營業專員,3,23800,28000,1,0,9.00,1,1
79117967,電話行銷(客服人員),3,25000,26000,1,0,8,0,1
78592279,客服人員(高雄 ),3,27000,32000,0,0,23.98,3,1
78497661,管制中心管制員,3,27000,30000,0,0,8,3,1
78326510,晚班電話客服人員 (依表現適度調薪）,0,30000,30000,0,0,16.00,2,2
77800143,中班客服人員 (依表現適度調薪）,0,26000,26000,0,0,8.00,0,2
77315527,公館二店-門市人員,0,30000,30000,0,0,12.00,3,0
77264484,♥門市諮詢銷售♥近豐原火車站/完善培訓,3,26000,40000,0,0,9.00,3,1
77218798,總機訂房員,3,26000,28000,2,0,8.50,3,2
77205230,電話行銷人員,0,23800,50000,0,0,8.00,1,1
77182059,客戶服務專員(台中北屯),3,30000,100000,0,0,9.00,1,1
77118603,*新竹*AI售前管理師,3,40000,\N,0,0,9.00,1,0
77108410,★菁英首選★台中區-門市銷售業務,3,26000,40000,0,0,9.00,3,1
77101574,行政助理.,3,26000,30000,0,0,8,1,1
76816166,業務助理 ~ 薪2萬7起,3,27000,40000,1,0,3.00,1,1
76804032,客服助理,3,25000,28000,2,0,8,1,1
76800827,內勤業務人員『底薪2萬5起+高獎金*免陌生開發*』,3,25000,100000,1,0,3.00,1,1
76672507,客服人員(薪資25000起),0,25000,25000,0,0,8,1,5
76672506,業務助理電話客服(薪資25000起),0,25000,25000,0,0,8,1,3
76613017,台中廠客服專員,3,30000,42000,0,0,8,1,1
91525163,即將開幕~門市銷售專員【三井羅技專館】,3,23800,35000,0,0,11.00,1,6
91426453,統一超商儲備幹部（有超商證照佳）,0,30000,32000,2,0,8,1,1
91549196,大直ATT追風奇幻島親子館-儲備幹部,3,27000,27000,0,0,8,1,1
91548844,門市人員,0,23800,25000,0,0,9.00,0,2
91548834,門市網拍美編人員,0,23800,25000,0,0,9.00,1,2
91548756,【儲備幹部】中/南區聯合招募(台中/屏東/高雄/台南),3,32000,36000,2,0,8,3,8
91548750,7/25 新莊體育館大型招募【儲備幹部】北區聯合招募(台北/桃園),3,32000,36000,2,0,8,3,8
91548554,正職門市職員(台中市-豐原區),3,28000,30000,0,0,8,3,1
91548391,板橋環球追風奇幻島親子館 儲備幹部,3,27000,27000,0,0,8,1,1
91547956,固定晚班正職-新竹縣湖口鄉,0,24000,26000,0,0,9.00,2,2
91547862,知名電信業▸門市銷售人員,4,29500,45000,0,0,8,3,0
91547785,門市人員 南寮店,0,25000,55000,0,0,13.50,3,2
91547784,門市人員 竹東店,0,25000,55000,0,0,13.50,3,2
91547596,TAIWANIZE 新光三越站前店正職門市銷售人員(二度就業歡迎),0,24000,30000,5,0,8,0,1
91547579,TAIWANIZE 新光三越台北南西店正職門市銷售人員,3,27000,30000,1,0,8,0,1
91547302,專櫃人員(新店9月開幕),0,50000,70000,0,0,8,3,1
91547267,【泉成餐飲集團】- 外場正職人員 (泉成小火鍋-新竹巨城門市) 近期開幕,0,28000,33000,0,0,8,3,1
91547054,嘉義店家樂福賣場鞋類銷售人員(薪資23800~30000),3,23800,30000,1,0,12.00,3,1
91547022,餐飲店長,0,30000,30000,0,0,8,3,1
91546924,kafeD德式咖啡廳 店長 (大進門市),4,40000,\N,0,0,8.50,1,1
91546813,★中山區 屈臣氏門市駐點銷售人員 業績獎金無上限！！,3,24000,38000,1,0,8.00,0,3
91546805,★萬華區 屈臣氏門市駐點銷售人員 業績獎金無上限！！,3,24000,38000,1,0,8.00,0,3
91546784,★松山區 屈臣氏門市駐點銷售人員 業績獎金無上限！！,3,24000,38000,1,0,8.00,0,3
91546710,儲備幹部菁英招募 (屏東區),3,25000,31000,0,0,8,3,5
91546708,儲備幹部菁英招募 (台東區),3,25000,31000,0,0,8,3,5
91546700,儲備幹部菁英招募 (中區),3,25000,31000,0,0,8,3,5
91546698,儲備幹部菁英招募 (大桃園區),3,25000,31000,0,0,8,3,5
91546697,儲備幹部菁英招募 (高雄區),3,25000,31000,0,0,8,3,5
91546695,儲備幹部菁英招募 (雙北市及基隆區),3,25000,31000,0,0,8,3,5
91546694,儲備幹部菁英招募 (花蓮區),3,25000,31000,0,0,8,3,5
91546690,儲備店長菁英招募 (全省),3,25000,31000,0,0,8,3,5
91546578,神腦數位門市約聘銷售員(彰化縣_溪湖),4,27000,40000,0,0,8,3,0
91546575,神腦數位門市約聘銷售員(台中市_豐原),4,26000,40000,0,0,8,3,2
91546507,店長,0,25000,25000,2,0,8,0,1
91546365,"日韓潮流服飾/儲備幹部(40,000~100,000)",0,40000,100000,0,0,8,3,1
91546364,"日韓潮流服飾/銷售人員正職(31,000~100,000)",0,31000,100000,0,0,8,3,1
91536828,5G物聯網多媒體銷售專員E,4,32000,60000,2,0,11.00,1,0
91536827,5G物聯網多媒體銷售專員D,4,32000,60000,2,0,11.00,1,0
91536825,5G物聯網多媒體銷售專員C,4,32000,60000,2,0,11.00,1,0
91536824,5G物聯網多媒體銷售專員B,4,32000,60000,2,0,11.00,1,0
91536823,5G物聯網多媒體銷售專員A,4,32000,60000,2,0,11.00,1,0
91535035,儲備幹部銷售人員(台北通化夜市),0,30000,32000,1,0,8.50,2,1
91535030,儲備幹部銷售人員(台北三和商圈),0,30000,32000,1,0,8.50,2,1
91532219,電商開發招商人員,4,30000,55000,0,0,8,1,2
91523415,美製淨水精品銷售顧問(復興sogo專櫃) Water Filters Sales Representative,3,34000,42000,0,0,8,3,1
91522196,專櫃銷售人員,3,28000,40000,0,0,8,0,1
91515988,三商家購-美廉社-門市人員-桃園永安北店TT,3,25000,25000,0,0,9.00,3,0
91515979,三商家購-美廉社-門市人員-桃園民光店TT,3,25000,25000,0,0,9.00,3,0
91515952,三商家購-美廉社-門市人員-桃園春日店TT,3,25000,25000,0,0,9.00,3,0
91515940,三商家購-美廉社-門市人員-桃園民生店TT,3,25000,25000,0,0,9.00,3,0
91513260,三商家購-美廉社-門市儲備幹部-台中市-南區-「台中南門店」-擴大徵才~薪25k起~另有門市獎金!!歡迎挑戰店長30k,3,25000,30000,0,0,8,0,5
91513085,誠字號-門市人員(儲備幹部),3,28000,37000,5,0,8,0,1
91512793,三商家購美廉社-儲備幹部新竹竹東TSS(職務津貼+敬業獎金+績效獎金),3,28000,30000,0,0,9.00,3,0
91512076,墊腳石生活館誠徵店長,4,45000,50000,1,0,12.00,0,0
91511891,三商家購-美廉社-門市人員-龍潭中正店-挑戰九個月升上店長TT,3,25000,25000,0,0,9.00,3,0
91511402,三商家購-美廉社-門市人員-龍潭民治店-挑戰九個月升上店長TT,3,25000,25000,0,0,9.00,3,0
91511400,三商家購-美廉社-門市人員-桃園龍潭-挑戰九個月升上店長TT,3,25000,25000,0,0,9.00,3,0
91502888,神乎奇機＊苗栗通霄中正門市人員(保障底薪3萬起~4萬/獎金另計),3,30000,40000,0,0,12.00,1,1
91497100,門市╱店員╱專櫃人員(高績效獎金),3,26000,26000,1,0,8,3,0
91496413,奎克咖啡-臺北南港店【儲備店長】,3,35000,35000,3,0,8,3,0
91496411,奎克咖啡-臺北南港店【儲備組長】,0,32000,32000,1,0,8,3,1
91493578,美製淨水精品銷售顧問(高雄南區)Water Filters Sales Representative,3,30000,38000,3,0,8,3,1
91493571,美製淨水精品銷售顧問(大遠百)Water Filters Sales Representative,3,34000,42000,0,0,8,3,1
91471656,中班門市人員-桃園區藝文店,3,26000,27000,0,0,8.50,0,1
91548712,【急徵】竹科-台積電工區-安檢員、保全員，工時288小時月薪38825元,3,38825,38825,0,0,8,3,1
91548653,服務人員(九如門市),0,25300,28000,0,0,8,2,0
91547982,門市職員(彰化縣大村鄉),3,24000,29000,0,0,8,3,1
91533107,統一超商_夜班門市人員,0,23800,32000,0,0,8,0,1
91533096,統一超商_晚班門市人員,0,23800,28000,0,0,8,2,1
91533094,統一超商_早中班門市人員,0,23800,26000,0,0,8,1,1
91482882,聖德科斯生機門市人員(新竹光華門市),3,27400,27400,0,0,8,1,1
91482881,聖德科斯生機門市人員(台中),3,24600,26000,0,0,8,1,1
91482879,聖德科斯生機門市人員(台北中正區),3,27400,27400,0,0,8,1,1
91482876,聖德科斯生機門市人員(桃園龜山區長庚儲備幹部),3,27400,29400,0,0,8,1,1
91482875,聖德科斯生機門市人員(新北市新莊區儲備人員),3,27400,27400,0,0,8,1,1
91482874,聖德科斯生機門市人員(台北市文山區),3,27400,27400,0,0,8,1,1
91482870,聖德科斯生機門市人員(台北直營門市),3,27400,27400,0,0,8,1,2
91471639,大夜班門市人員-桃園區藝文店,3,27500,28500,0,0,15.50,0,1
91457552,三義車亭服務區-伴手禮人員,0,24000,24000,0,0,8.00,3,0
91428073,"ZBT05 儲備幹部(竹北門市)【含伙食全勤31,600元起】",3,31600,35000,0,0,9.00,3,1
91262855,億客來嘉興店-晚班工作人員,0,28000,29000,0,0,20.50,2,1
91262852,億客來嘉興店-早班正職工作人員,0,28000,29000,0,0,9.00,1,0
91237155,督導&區督導,3,25000,38000,0,0,8,3,0
91237153,經理&區經理,3,25000,38000,0,0,8,3,0
91197238,南仁湖企業-N超商服務員(西螺服務區),0,23800,25000,0,0,8,3,1
91195415,台安藥局 - 早班門市人員 (高雄建工店),3,23800,28100,0,0,8.00,1,0
91194074,台安藥局 - 晚班門市人員 (高雄建工店),3,23800,28100,0,0,8.00,2,0
91164983,美廉社快速展店誠徵門市儲備幹部(高雄-鳥松/仁武/大社),0,25000,25000,0,0,8,3,0
91164982,美廉社快速展店誠徵門市儲備幹部(高雄-鳥松/仁武/大社),0,25000,25000,0,0,8,3,0
91156326,三商家購-美廉社-實習生門市(中和、土城、板橋地區),0,25000,25000,0,0,9.00,2,1
86028212,門市銷售專員／高雄明誠店,0,28000,38000,0,0,11.00,0,1
85981820,士林區大葉高島屋 櫃位人員(兼職也可),0,28000,28000,0,0,8,0,1
85981802,內湖HOLA特力和樂 櫃位人員(兼職也可),0,28000,28000,0,0,8,0,1
85913820,三商家購-美廉社-長期早班計時人員-台中市-大平區-太平鵬儀店-依工作表現良好可調薪,3,158,158,0,1,6.00,3,1
85913816,三商家購-美廉社-長期晚班計時人員-台中市-大平區-中和店-依工作表現良好可調薪,3,158,158,0,1,6.00,3,1
85913813,三商家購-美廉社-長期晚班計時人員-台中市-大平區-振福店-依工作表現良好可調薪,3,158,158,0,1,6.00,3,1
85909921,高雄義大醫院眼科配鏡中心驗光人員,3,30000,40000,1,0,8,1,1
85895655,門市櫃台人員(保泰店),0,23800,23800,0,0,8,1,1
85892198,麥擱等!  麥味登北市民生延壽店．廣邀門市夥伴,0,27000,29000,0,0,9.50,3,1
85233286,誠徵門市藥師－南投縣竹山鎮,3,40000,\N,0,0,8,3,0
85133410,誠徵門市藥師－南投草屯鎮,3,40000,\N,0,0,8,3,0
85028097,美廉社快速展店誠徵門市儲備幹部(高雄-鳥松/三民/鳳山),0,25000,25000,0,0,8,3,0
84886692,手作功夫茶-高雄楠梓店工讀人員,3,158,158,0,1,8.00,3,2
84865968,誠徵門市藥師－嘉義大林區,3,40000,\N,0,0,8,3,0
84858315,誠徵門市藥師－嘉義朴子區,3,40000,\N,0,0,8,3,0
84858314,誠徵門市藥師－嘉義全區,3,40000,\N,0,0,8,3,0
84858297,誠徵門市藥師－新竹縣朝陽門市,3,40000,\N,0,0,8,3,0
84858296,誠徵門市藥師－新竹縣成長門市,3,40000,\N,0,0,8,3,0
84858294,誠徵門市藥師－新竹縣成功門市,3,40000,\N,0,0,8,3,0
84858293,誠徵門市藥師－新竹縣光明門市,3,40000,\N,0,0,8,3,0
84858292,誠徵門市藥師－新竹全區,3,40000,\N,0,0,8,3,0
84858289,誠徵門市藥師－新竹光復門市,3,40000,\N,0,0,8,3,0
84858288,誠徵門市藥師－新竹市西大門市,3,40000,\N,0,0,8,3,0
84858287,誠徵門市藥師－新竹市中正門市,3,40000,\N,0,0,8,3,0
84858285,誠徵門市藥師－新北市鶯歌區,3,40000,\N,0,0,8,3,0
84858241,誠徵門市藥師－桃園市蘆竹區,3,40000,\N,0,0,8,3,0
84858239,誠徵門市藥師－桃園市龜山區,3,40000,\N,0,0,8,3,0
84858236,誠徵門市藥師－桃園市龍潭區,3,40000,\N,0,0,8,3,0
84858234,誠徵門市藥師－桃園市楊梅區,3,40000,\N,0,0,8,3,0
84858232,誠徵門市藥師－桃園市桃園區,3,40000,\N,0,0,8,3,0
84858229,誠徵門市藥師－桃園市平鎮區,3,40000,\N,0,0,8,3,0
84858163,誠徵門市藥師－台南市東區,3,40000,\N,0,0,8,3,0
84858161,誠徵門市藥師－台南市佳里區,3,40000,\N,0,0,8,3,0
84858160,誠徵門市藥師－台南市永康區,3,40000,\N,0,0,8,3,0
84858141,誠徵門市藥師－台中市霧峰區,3,40000,\N,0,0,8,3,0
84858139,誠徵門市藥師－台中市豐原區,3,40000,\N,0,0,8,3,0
91497213,高雄全職門市人員-自由店,0,23800,25000,0,0,8,3,1
91187085,大夜班門市人員-桃園區中正店,3,27500,28500,0,0,15.50,0,1
85065536,門市人員(台南南區門市),0,25000,28000,0,0,8,3,2
79112187,高雄全職門市人員-左營店,0,23800,25000,0,0,8,3,1
91549378,中，晚班,0,24000,26000,0,0,8,2,1
91549310,全職-奧斯丁樂園櫃台人員(高雄草衙道),3,29000,32000,0,0,11.50,1,1
91549270,門市人員 (桃園青埔),3,23800,30000,0,0,8,3,1
91549209,大直ATT追風奇幻島親子樂園-正職人員,3,27000,27000,0,0,8,1,1
91549208,早班正職人員-三重烘焙門市,3,26000,26000,0,0,8.50,1,1
91549162,美工行政(樂司科),0,30000,35000,0,0,10.00,1,1
91549151,正職人員-吃餃子老虎(西屯店),0,30000,30000,0,0,4.00,3,1
91549126,(赤崁店)誠徵*正職人員,0,23800,23800,0,0,8,3,0
91549111,早班吧台門市,3,26000,30000,0,0,9.50,3,2
91549107,工讀/PT(短期勿試),0,158,158,0,1,5.50,2,1
91549014,UNIQLO兼職門市人員(新竹區),3,170,170,0,1,8,3,0
91549009,佐丹奴GIORDANO門市工讀生(晚班/假日班)-新義大,3,158,158,0,1,8,3,1
91549008,UNIQLO兼職門市人員(台北市萬華區),3,170,170,0,1,8,3,0
91548957,《星聚點》暑期兼職-時薪165 KTV日班兼職服務員【台北旗艦館】,3,165,165,0,1,8,3,1
91548954,《星聚點》暑期兼職-時薪165 KTV日班兼職服務員【西門】,3,165,165,0,1,8,3,1
85964297,★工作PARTNER★歡迎新鮮人,0,28000,28000,0,0,8,1,4
91548953,《星聚點》暑期兼職-時薪165 KTV夜班兼職服務員【板橋】,3,165,165,0,1,8,3,1
91548950,《星聚點》時薪165 KTV日班兼職服務員【台北旗艦館】,3,165,165,0,1,8,3,1
91548948,中班內外場服務人員32000-37000,0,32000,37000,0,0,8.00,2,0
91548947,《星聚點》時薪165 KTV夜班兼職服務員【板橋】,3,165,165,0,1,8,3,1
91548943,《星聚點》時薪165 KTV日班兼職服務員【西門】,3,165,165,0,1,8,3,1
91548918,oui 進口女裝-(Sogo 忠孝)專櫃人員,0,40000,\N,3,0,8,3,1
91548889,有記名茶EwkeeTea專櫃夥伴-台南,3,25500,26500,0,0,8,1,1
91548885,有記名茶-茶飲專櫃夥伴-新莊,3,27000,27000,0,0,8,1,2
91548857,UNIQLO兼職門市人員(27基隆信一店)可配合假日晚班,3,170,170,0,1,8,3,0
91548855,UNIQLO兼職門市人員(08西門店)每周五六日可配合上班,3,170,170,0,1,8,3,0
91548829,UNIQLO兼職門市人員(71秀泰生活台中文心店)平日假日晚班,3,170,170,0,1,9.50,3,2
91548826,UNIQLO兼職門市人員(11新竹遠東巨城購物中心店)晚班-23:30,3,170,170,0,1,8,3,0
91548821,UNIQLO兼職門市人員(台北中山區)五六日晚班14:00-23:30,4,170,170,0,1,8,3,2
91548788,店舖人員,0,28000,28000,0,0,9.00,2,1
91548787,正職 早安公雞 新店店,4,28000,30000,0,0,8,1,3
91548770,C 22737 桃園 家樂福便利購超市 桃園中正店  時薪 收銀服務專員,3,158,158,0,1,9.00,2,2
91548738,連鎖便當店兼職人員(南投集賢店),3,158,158,0,1,4.00,1,1
91548724,C 20629 台北 林口店 時薪 迎賓專員 (安全課-假日班),3,158,158,0,1,8,3,2
91548701,南區-台南中華東店 家樂福便利購超市 收銀服務專員(輪班),0,24200,24200,1,0,8,3,1
91548697,南區-台南中華東店 家樂福便利購超市 時薪 收銀服務專員(輪班),0,158,158,1,1,8,2,1
91548693,南區-台南安平店 後場 營運服務專員(雜貨處/早班),0,24200,24200,1,0,8,1,3
91548691,好好吃肉(內場兼職),3,160,160,0,1,10.00,0,0
91548690,南區-台南開元店 家樂福便利購超市  生鮮營運專員(早班),3,25200,25200,1,0,8,1,0
91548687,好好吃肉(外場兼職)18:00-23:00,3,160,160,0,1,5.00,0,0
91548683,好好吃肉(外場兼職)11:00-17:00,3,160,160,0,1,6.00,0,0
91548671,好好吃肉(外場正職),3,29000,29000,0,0,10.00,0,0
91548670,好好吃肉(內場正職),3,29000,29000,0,0,10.00,0,0
91548666,南區-高雄愛河店 時薪 食品技術專員(鮮魚課/晚班),3,158,158,1,1,8,2,1
91548611,門市銷售人員,0,23800,23800,0,0,8,1,2
91548522,S&D咖啡-長期計時人員(桃園大園店),0,158,158,0,1,8,3,3
91548517,Yolé優樂優格冰淇淋-正職門市人員(新竹巨城店)A02,0,25000,25000,0,0,9.00,3,1
91548515,NAUTICA桃園台茂-銷售人員,3,25800,45000,3,0,11.00,3,2
91548509,Whittard英國茶-中區固代人員,0,25800,28000,0,0,12.00,3,2
91548503,Whittard英國茶-北區固定代班人員,0,158,158,0,1,8,3,2
91548431,《職場新鮮人約聘LOVE ME樂米樂園-台中秀泰站前店》約聘服務專員,3,27000,32000,0,0,11.50,3,1
91548406,《職場新鮮人約聘LOVE ME樂米樂園-樹林秀泰百貨》約聘服務專員約聘服務專員,3,27000,32000,0,0,11.50,3,1
91548174,619-晚班門市兼職人員-桃園縣桃園區,3,158,158,0,1,8,2,1
91548096,計時職員(新北市新莊區)20:00-01:00,0,158,158,0,1,19.00,0,2
91548045,計時職員-(南投縣-南投市),3,158,158,0,1,8,3,0
91548037,計時大夜(新北市五股、泰山、蘆洲區),3,173,173,0,1,15.00,0,1
91548008,計時人員-彰化縣員林市,3,158,158,0,1,8,3,1
91547996,門市職員(彰化縣溪湖鎮),3,24000,29000,0,0,8,3,1
91547973,門市職員(彰化縣二林鎮),3,24000,29000,0,0,8,3,1
91547900,大園大觀路-大夜加油員,0,168,168,0,1,16.00,2,1
91547893,大園大觀路-中班加油員,0,158,158,0,1,8.00,2,1
91547891,大園大觀路-早班加油員,0,158,158,0,1,8.00,1,1
91549128,(大橋店)正職*服務人員,0,40000,\N,0,0,8,3,1
91445118,攤位工作人員＠墾丁大街,0,35000,35000,0,0,15.00,3,2
91417074,門市銷售人員,3,24000,30000,0,0,11.00,1,1
75980187,門市正職人員(晚班)(薪27K起+津貼),0,27000,30000,0,0,8.00,2,1
91547555,蓋子美式餐廳-外場正職人員,0,27000,32000,0,0,10.50,3,2
91547127,固定班晚班-加油員160元(可直接親洽應徵),0,160,160,0,1,5.00,2,1
91547121,固定大夜加油員160元外加津貼一天150元,0,160,160,0,1,15.00,0,1
91547118,固定大夜加油員160元外加津貼一天150元,0,160,160,0,1,15.00,0,1
91547111,固定班早班-加油員160元(可直接親洽應徵),0,160,160,0,1,5.00,1,1
91547110,固定早班加油員160元(可直接親洽應徵),0,160,160,0,1,5.00,1,1
91547108,固定班晚班加油員160元(可直接親洽應徵),0,160,160,0,1,5.00,2,1
91547079,【直接面試】兼職-服務人員(桃園龍潭觀光工廠),3,158,158,1,1,9.00,1,10
91547050,【法雅客信義A9旗艦店】短期計時人員,3,158,158,0,1,8,3,1
91546941,早班門市(義和門市),0,158,158,0,1,8.00,1,1
